user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775817195606,1775817210616,57.592594,40.14765,207.75471,190.06561,215.8561,0.24074075,0,0.5,0.2389488,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775817210616,1775817226176,67.63415,36.220028,311.90244,615.7718,158.09769,0.19512194,1,0.5,0.04312973,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775822028316,1775822043356,64.804344,37.355297,251.73334,241.80464,183.51064,0.19565217,0,0.5,0.1894946,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775835068173,1775835083261,49.6875,38.3249,250.46808,170.29947,190.88017,0.33333334,0,0.5,0.15298337,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775837188983,1775837204060,68.47369,38.94648,240.97298,219.56511,151.22372,0.15789473,0,0.5,0.19478768,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775840340685,1775840356596,56.06,41.946827,253.32654,270.1979,188.5488,0.32,0,0.5,0.38384837,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775840359036,1775840374339,81.4,30.010664,167.55556,111.006615,39.208,0.0,0,0.5,0.18980175,,,MILD_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775840704061,1775840719249,65.12,35.130978,207.29167,195.4854,98.762184,0.2,0,0.5,0.4282205,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775840731008,1775840746186,47.333332,36.636353,201.01695,174.9878,237.1854,0.33333334,0,0.5,0.048661403,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775843085909,1775843101141,63.813953,38.905525,277.7143,298.9497,169.38025,0.23255815,0,0.5,0.273277,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775843101141,1775843116154,66.21429,35.11853,201.875,188.70508,223.80603,0.10714286,0,0.5,0.053168666,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775843189289,1775843204330,65.02564,35.221996,281.5263,438.25885,155.57477,0.12820514,1,0.5,0.11304181,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775843547818,1775843562970,76.585365,33.73641,281.825,353.42947,162.3548,0.14634146,1,0.5,0.38637877,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775844891546,1775844906811,79.0,34.135235,303.07407,233.48866,110.05568,0.14285715,0,0.5,0.77715737,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775844906811,1775844922111,56.45238,40.62676,307.85715,330.49872,164.70589,0.2857143,0,0.5,0.030203052,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775844922111,1775844937306,64.2807,38.042797,202.2807,164.63759,225.07404,0.24561404,0,0.5,0.034684855,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775844937306,1775844952496,69.42857,31.938717,240.59184,266.5917,193.54839,0.12244898,0,0.5,0.029542238,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845074016,1775845089179,67.68965,33.911755,397.67856,601.0048,114.75301,0.1724138,2,0.5,0.3333779,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845089179,1775845104391,75.558136,34.404774,278.2093,219.489,169.60295,0.11627907,0,0.5,0.032190233,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845104391,1775845119731,69.51515,35.874462,395.36365,858.70844,129.07431,0.18181819,1,0.5,0.07544002,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845119731,1775845134798,52.744186,37.582214,297.65115,350.74033,171.23515,0.25581396,0,0.5,0.14928135,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845134798,1775845150211,67.37736,38.88164,223.43396,204.2557,206.31934,0.20754717,0,0.5,0.045453828,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845150211,1775845165381,65.6,36.80889,210.2,257.78598,217.5346,0.21818182,0,0.5,0.0367556,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845165381,1775845180502,67.3871,36.210564,420.41934,1070.1029,123.00774,0.19354838,1,0.5,0.025890764,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845180502,1775845195738,57.787235,41.789207,266.38297,263.88492,185.08795,0.27659574,0,0.5,0.033739034,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845195738,1775845210814,60.09375,39.857056,175.46875,186.49313,254.70947,0.21875,0,0.5,0.051351596,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845210814,1775845226311,70.37255,32.101532,233.49019,326.61264,197.45757,0.11764706,1,0.5,0.020021744,,,HIGH_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845226311,1775845241688,69.65,27.069862,314.775,712.83234,156.07726,0.05,1,0.5,0.17173192,,,MILD_STRESS
Arun,4264336d-03c5-4b86-ab93-6ab83b003bcc,1775845241688,1775845259778,88.63636,11.834255,1555.909,4477.1675,36.484245,0.0,1,0.5,0.02849824,,,MILD_STRESS
