user_id,session_id,window_start,window_end,mean_dwell,std_dwell,mean_flight,std_flight,typing_speed,backspace_rate,pause_count,mean_pressure,gyro_std,raw_score,mapped_class,predicted_class
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807444211,1775807459922,60.23077,26.335567,945.9167,2689.5208,49.646744,0.07692308,1,0.5,0.06640952,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807621131,1775807636380,63.636364,20.817268,147.14815,156.68787,216.40764,0.036363635,0,0.5,0.10731361,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775807891200,1775807906395,51.125,19.197575,427.3871,502.3346,126.35735,0.0625,1,0.5,0.028101578,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808215631,1775808230764,57.666668,29.427877,210.50943,283.12173,214.10164,0.16666667,0,0.5,0.20066535,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808230764,1775808245961,63.430557,18.00218,147.63889,148.8132,284.26663,0.013888889,0,0.5,0.07274984,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808245961,1775808260970,58.771427,21.002838,155.62857,159.01411,279.8321,0.057142857,0,0.5,0.06221154,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808260970,1775808276542,61.47826,24.526005,164.2029,160.59262,265.86182,0.072463766,0,0.5,0.06552962,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808338475,1775808353507,50.089554,27.069689,168.37878,122.71237,267.42947,0.13432837,0,0.5,0.10288856,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808635481,1775808651902,52.903225,27.11785,433.9,621.68243,113.26959,0.12903225,1,0.5,0.3277086,3,Mild_Stress,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808651902,1775808667044,61.117645,19.278809,235.80392,170.23444,202.08691,0.019607844,0,0.5,0.020604784,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808667044,1775808682063,56.55263,16.400734,338.71054,314.76816,151.80771,0.0,0,0.5,0.015244714,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808682063,1775808697428,58.52941,15.45817,242.70589,207.933,199.15392,0.019607844,0,0.5,0.020056294,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808697428,1775808713961,59.66,18.199572,271.02,296.39444,181.45528,0.04,1,0.5,0.016129717,3,Mild_Stress,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775808713961,1775808729251,53.384617,15.104959,534.6923,816.6566,102.027466,0.0,1,0.5,0.01995824,3,Mild_Stress,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811184377,1775811200381,57.710526,23.431768,446.33334,415.77264,142.46439,0.28947368,0,0.5,0.016973222,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811207065,1775811222419,69.16,27.20688,349.125,208.57678,97.69441,0.04,0,0.5,0.015167894,,,CALM
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775811332047,1775811347393,74.63636,37.31018,315.0,148.47685,129.02385,0.121212125,0,0.5,0.15754628,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775812455419,1775812471810,56.840908,22.767544,312.23254,338.49756,161.064,0.06818182,1,0.5,0.13477527,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775813701575,1775813716658,60.875,21.446276,252.8108,241.5977,190.94345,0.29166666,0,0.5,0.124091,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775814462107,1775814477390,62.981133,31.35824,225.5,281.07065,208.07433,0.0754717,0,0.5,0.1729988,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775834859745,1775834875483,58.560974,29.518948,391.21213,344.85498,156.30957,0.36585367,0,0.5,0.022016168,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775849870289,1775849885364,57.134617,21.419823,232.78847,470.48746,206.96518,0.07692308,1,0.5,0.14768246,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775849899971,1775849932995,65.8,18.280045,7964.25,13627.093,9.084302,0.0,1,0.5,0.05874296,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775850736180,1775850751280,61.64516,22.114145,173.55737,156.14122,246.35762,0.06451613,0,0.5,0.059290737,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775850764531,1775850779813,60.38806,25.700314,166.34848,158.17007,263.05457,0.11940298,0,0.5,0.047432087,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851904314,1775851919431,58.553192,21.58586,251.34782,355.42572,186.54495,0.06382979,0,0.5,0.1521166,,,MILD_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851919431,1775851934580,52.2449,27.909863,281.46667,320.13675,194.07222,0.2857143,0,0.5,0.03605902,,,HIGH_STRESS
U06,de95e7ed-3caf-4b52-93ae-5ed166c8881c,1775851934580,1775851949626,57.826668,19.306906,142.78667,98.135864,299.08282,0.04,0,0.5,0.061177805,,,MILD_STRESS
